ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Loyalty,Threat
1508687626127114243,@FeroS62733512 @WagimanDeep212_ @musniumar Menggunakan Gelar/Titel secara tdk sah dan melawan hukum u/ mendapatkan keuntungan diri sendiri itu ada unsur PENIPUAN &amp; PENGGELAPAN,gelar titel sah lawan hukum untung unsur tipu gelap,0,0,0,1,0,0,0
1508686049156861957,"@al_jendra @panjianom102 Lulusan Sekolah Dasar saja dicatat di Dinas Pendidikan, lha ini Profesor TIDAK TERCATAT ? 
Bakal dipenjara kamu @musniumar ",lulus sekolah dasar catat dinas didik lha profesor catat penjara,0,0,0,1,0,0,0
1508684738382368768,"@al_jendra @panjianom102 Gekar Akademik apapun itu pasti tercatat di lembar negara, jika tdk tercatat itu PALSU NAMANYA.",gekar akademik apa catat lembar negara catat palsu nama,0,0,0,1,0,0,0
1508682383809261570,@__Ciblek Manusia TIDAK BERAGAMA itu ...mengumbar nafsu setan,manusia agama umbar nafsu setan,1,0,0,1,0,0,0
1508681634446405632,"@__Ciblek Orang GILA !!! 
Kedok Agama yg dijadikan dasar dia melampiaskan nafsunya. Konsep agama apapun adalah MENGENDALIKAN HAWA NAFSU bukan mengumbar nafsu birahi secara brutal gitu",gila kedok agama jadi dasar lampias nafsu konsep agama apa kendali hawa nafsu umbar nafsu birah brutal,1,0,0,1,0,0,0
1508644950690263040,@triajaaa Tul ....modelmu koyok jembut sok suci,tul model koyok jembut sok suci,0,0,1,0,0,0,0
1508634298525442050,"Selamat PAGI ...
Jam segini blom ada yg minta uang belanja ...",selamat pagi jam gin blom uang belanja,0,0,0,0,0,0,0
1508627424900120576,@HabiebBass Cak Imin mbadut terus gaya politiknya,cak imin mbadut gaya politik,0,0,0,0,0,0,0
1508627213637206019,Anies sdg membangun Kebodohan,anies sdg bangun bodoh,0,0,0,1,0,0,0
1508626951786823684,"@SantorinisSun @Helmi_Felis KAMU SERIUS MAU NURUNKAN Pak Jokowi. Persiapkan dirimu dan semua kekuatan yg ada jika mmg kamu punya nyali. 
Penjilat Anies terbiasa jd pengecut ...anda pengecut",nurunkan jokowi siap kuat mmg nyali jilat anies biasa kecut kecut,0,0,0,1,0,0,0
1508626356216557570,"Orang lain dituduh Syirik 
Orang lain dianggap Bodoh 
Benar2 cara biadab Kaum Fasik merusak umat beragama",tuduh syirik anggap bodoh biadab kaum fasik rusak umat agama,0,0,0,1,0,0,0
1508623729495928834,Jerman lbh realistis dan sangat menghargai sebuah temuan di bidang medis,jerman lbh realistis harga temu bidang medis,1,0,0,0,0,0,0
1508622516461334530,@MrsRachelIn @jokowi @mohmahfudmd @DPR_RI Racun radikal n intoleran telah menyebar kemana-mana,racun radikal intoleran sebar,1,0,0,1,0,0,0
1508621417822113797,@mahasiswigenz Anies hanya butuh duit dr APBD tdk butuh yg lain,anies butuh duit dr apbd butuh,0,0,0,0,0,0,0
1508620110197510144,@MrsRachelIn Beruntung tdk mati mereka diracun senjata kimia,untung mati racun senjata kimia,0,0,0,1,0,0,0
1508536819922571265,"@RamotHalomoan @karniilyasclub Wkwkwk ...
Sholat org lain dibahas, dia sendiri lupa Sholat ...cuk tenan",sholat org bahas lupa sholat tenan,0,0,0,0,0,0,0
1508533116771581954,"Tertibkan Sholatmu sendiri, jng sok atur urusan Sholat orang lain.",tertib sholatmu jng sok atur urus sholat,0,0,0,0,0,0,0
1508531426827792390,"SOK SUCI KAMU 
Emang Sholatmu DITERIMA ??? https://t.co/A5Mqcv7Jtg",sok suci sholatmu terima,0,0,0,0,0,0,0
1508526071787909120,@PRABUOOOO9 Org kayak gitu Sholat aja mungkin BOLONG-BOLONG ,org kayak sholat bolong bolong,0,0,0,0,0,0,0
1508524537079422976,"@PRABUOOOO9 Jancok ...Tul 
Sok suci ",jancok tul sok suci,0,0,1,1,0,0,0
1508520891944108035,@ArdiKuncoro_MMT Podo karo iku ...ora genah kabeh https://t.co/eiMTlL4LPQ,podo karo iku ora genah kabeh,0,0,0,0,0,0,0
1508520597684297731,@sjahtie Mirip Hantu Jeruk Purut gitu modelnya ,hantu jeruk purut model,0,0,1,0,0,0,0
1508519353502687233,@BiLLRaY2019 Nasi Bungkusnya sisa 1 Mobil Box,nasi bungkus sisa mobil box,0,0,1,0,0,0,0
1508514165203169283,@ArdiKuncoro_MMT Wes ta ...percoyo aku ...KPK KALAH sm Andi Arief ,wes percoyo kpk kalah sm andi arief,0,0,0,1,0,0,0
1508512752523886593,@ArdiKuncoro_MMT Kalo ketoprak humor itu kelihatan ...pasti lucunya direkayasa ,ketoprak humor lucu rekayasa,0,0,1,0,0,0,0
1508510854047678465,@ArdiKuncoro_MMT Paling KPK KALAH ...bisa2 KPK yg dipanggil sm Andi Arief ,kpk kalah kpk panggil sm andi arief,0,0,0,1,0,0,0
1508510624048836611,@Adi_8002 Bisa ditahan dia kena PASAL GEREGETAN ,tahan kena pasal gereget,0,0,0,0,0,0,0
1508508045483020290,@ArdiKuncoro_MMT @_memoryusang Wedok ayu2 njengkelno arek iku,wedok ayu njengkelno arek iku,0,0,1,0,0,0,0
1508507023138119680,@ArdiKuncoro_MMT Nenek Moyang umure dowo ...orep terus,nenek moyang umure dowo orep,0,0,1,0,0,0,0
1508506830468575233,@ArdiKuncoro_MMT @0phium Drg tau ero rasane tak balang maesan,drg ero rasane balang maesan,0,0,1,0,0,0,0
1508505039660204037,@ArdiKuncoro_MMT @0phium Ziarah Kubur dimasalahno ....oh kirik pancene ,ziarah kubur dimasalahno kirik pancene,0,0,0,0,0,0,0
1508504635622920201,@smile_guys @DivHumas_Polri Wkwkwk ....dikadali sm Helmi PELI ,kadal sm helm pel,0,0,1,0,0,0,0
1508504168750731265,@ArdiKuncoro_MMT @0phium Koyok dek e matek sesok gak dikubur ae ...drun kadrun modelmu ...tak kremasi pisan kene,koyok adik e matek sok kubur ae drun kadrun model kremasi kene,0,0,1,0,0,0,0
1508503754215022594,@Setyawa63229363 Hihi ...cantik2 Anggota DPR RI skrg,hihi cantik anggota dpr ri skrg,0,0,0,0,0,0,0
1508472987967582209,@_memoryusang Naluri wanita ...pengen disayang tp bilang kangen ,naluri wanita sayang bilang kangen,0,0,0,0,1,0,0
1508471685162278919,@_memoryusang @suhendra_toto @musniumar Nanti tahap SIDIK kalo sdh jd TERSANGKA baru dia bisa waras ,tahap sidik sangka waras,0,0,0,0,0,0,0
1508468866610974720,@Syarman59 @suhendra_toto @musniumar Msh tahap LIDIK ...mmg koplak dia,tahap lidik mmg koplak,0,0,1,0,0,0,0
1508468341266010112,@OniMeniq74 @Mochama51451250 Kadrun mmg NGAWOR dan MENJENGKELKAN,kadrun mmg ngawor jengkel,0,0,1,0,0,0,0
1508464933301678080,@Syarman59 @Cintada16 @poldajateng_ @KPAI_official Juga keterangan Anak/Korban dan hasil Visum et Repertuum jg bisa dijadikan bukti. Apanya yg sulit ?,terang anak korban hasil visum et repertuum jadi bukti sulit,0,0,0,0,0,0,1
1508461970994855938,@Syarman59 @Cintada16 @poldajateng_ @KPAI_official Dr segi usia anak tsb dan bukti fisik anak serta keterangan saksi sudah cukup u/ menangkap Syekh Puji. Mau cari bukti apalagi ?,dr segi usia anak tsb bukti fisik anak terang saksi tangkap syekh cari bukti,0,0,0,0,0,0,1
1508459121078530051,@HurryKoRn Beji Pasuruan mmg sering hujan angin n petir,beji pasuruan mmg hujan angin petir,0,0,0,0,0,0,0
1508455771721273352,@vita_AVP @YRadianto Hmmm ...Wanita mana yg mau dng Laki2 Beringas gitu,hmmm wanita dng laki beringas,0,0,0,1,0,0,0
1508452554643935233,@KaredokLeunca__ @safira_floran @BiLLRaY2019 Makan bubur manado aja Maaak,makan bubur manado maaak,0,0,1,0,0,0,0
1508452345020964868,"@musniumar Mbulet ae kamu itu 
PASLU ayo asli ?",mbulet ae paslu ayo asli,0,0,1,0,0,0,0
1508449448481136643,@Ghurem2 @Akun___Receh Kadrun goblok ...mestinya dia dekati Anjing kalo pengen dijilat ...dekati Kuda ya ditendang,kadrun bodoh dekat anjing jilat dekat kuda tendang,0,0,1,0,0,0,0
1508446348860743684,Susah edit Propesor PALSU'U https://t.co/3KlhX92C6K,susah edit propesor palsu,0,0,0,1,0,0,0
1508415733637648384,@Pai_C1AB @AnakLolina2 Semua diharamkan nurut bacotnya Khalid,haram nurut banyak bicara khalid,0,0,0,0,0,0,0
1508407271956525061,@MyNameIsJuki @sby @PDemokrat Emang SBY nurut ya sm Pak PM ?,sby nurut sm pm,1,0,0,0,0,0,0
1508406623454199809,@vita_AVP @Andiarief__ Langsung MENGGONGGONG dia ...aaah mungkin saja dia mmg TERLIBAT ,gonggong aaah mmg libat,0,0,1,0,0,0,0
1508403955637776387,"@Cintada16 Mau di Lampung ato dmn pun buktinya dia terima pesan itu, jika kooperatif dan taat hukum ya sdh hadiri saja tdk prl ngoce dimedsos spt org tdk paham hukum saja",lampung dmn bukti terima pesan kooperatif taat hukum hadir prl ngoce dimedsos org paham hukum,1,0,0,0,0,0,0
1508403143331106816,@Indonesiaguyub Mahasewa cap nasi bungkus,mahasewa cap nasi bungkus,0,0,1,0,0,0,0
1508398917427159050,@Setyawa63229363 @KaredokLeunca__ @kangwaqfi2 @al_jendra PM KENTIR sok ikut campur urusan negara lain ...Cukkk,pm kentir sok campur urus negara cukkk,0,0,0,1,0,0,0
1508398160653156356,"@MrsRachelIn @KPAI_official Wkwkwk ....penyakitnya negara itu2 saja sejak dulu. Benar kata Bpk ku dulu, jng kumpul sm org sok Agamis yg ingin obok2 dan melawan pemerintah serta mau mengganti Pancasila.",sakit negara ku jng kumpul sm org sok agamis obok lawan perintah ganti pancasila,1,0,0,1,0,0,0
1508379825920118787,@Thalomoan1 Kadrun sdh ditakdirkan Tuhan bikin gaduh ....,kadrun takdir bikin gaduh,0,0,1,0,0,0,0
1508378915277983746,@triajaaa @GeiszChalifah Aniesghini ....digeber di Empang ajaaaa,aniesghini geber empang ajaaaa,0,0,1,0,0,0,0
1508378577628147713,@Thalomoan1 Bikin lembaga tandingan kan beres ,bikin lembaga tanding beres,0,0,0,0,0,0,0
1508378285243187201,"Wkwkwk ....
Sama2 PEKOK nya 
Ngapain berbalas via medsos ? Tangkep aja kan wuenak",kok sedang apa balas medsos tangkep wuenak,0,0,0,0,0,0,0
1508359132339789832,@Thalomoan1 @TomCruzz555 Muka ngarep SABU ....dasar pecandu,muka ngarep sabu dasar candu,0,0,0,0,0,0,0
1508348542787612675,@ArdiKuncoro_MMT Cinta kok sampe bablas ....ngerem dikit napa ? Wes mati kok mau ikut mati ,cinta bablas ngerem dikit wes mati mati,0,0,0,0,0,0,0
1508346555199238148,"@RD_4WR1212 Lagi musim 
Pamer harta 
Pamer tahta 

 eh gak taunya harta dpt dr korupsi ...telek-telek",musim pamer harta pamer tahta harta dr korupsi telek telek,1,0,0,1,0,0,0
1508345873155059716,@SabarSoeboer Lagi musim pamer harta ...biar biral ....dibilang CRAZY ....jembut ,musim pamer harta biral bilang crazy jembut,0,0,0,1,0,0,0
1508338618519076864,@ChusnulCh__ Dasar cetaaaan gundul ...tengik loe,dasar cetaaaan gundul tengik,0,0,1,0,0,0,0
1508337938760798211,@__Ciblek Ada Baygon rasa jeruk kalo dia mau ...enak lho ,baygon jeruk enak lho,0,0,1,0,0,0,0
1508337711425359872,"Paling ujung2 nya 
Pamer harta 
Pamer tahta 
Pamer wanita ...

 gak tau nya harta didapat dr korupsi ato perbuatan kriminal 

telek-telek ",ujung pamer harta pamer tahta pamer wanita harta dr korupsi buat kriminal telek telek,1,0,0,1,0,0,0
1508322832979148801,@alextham878 Nanggapi bacot Pawang Panci otak bisa rusak,nanggapi banyak bicara pawang panci otak rusak,0,0,0,1,0,0,0
1508311095768846337,Mukidi gambarnya bkn ular tp KADAL,mukidi gambar ular kadal,0,0,1,0,0,0,0
1508310927816290304,@Cintada16 Suruh pecat ponakanku kalo dia berani ,suruh pecat ponakan ku berani,0,0,0,0,0,0,1
1508310473040531461,@Maya83206301 @PBIDI @KemenkesRI @DavidWijaya82 @__AnakKolong @ChusnulCh__ Bubarkan IDI ganti dng yg lain,bubar idi ganti dng,0,0,0,0,0,0,0
1508302493356204032,@__AnakKolong @Pencerah__ Temanya bohir skrg ttg budaya ,tanya bohir skrg budaya,0,0,0,0,0,0,0
1508077696013651969,"@_memoryusang Sapa yg mau injak ??? 
AS ??? 
Oraaaaa ....ono opo2 ne AS",sapa injak as oraaaaa ono opo as,0,0,0,0,0,0,0
1508037853640491009,@PancasilaJiwaku IDI menghalalkan segala cara persis MUI ,idi halal persis mui,0,0,0,0,0,0,0
1508030335019204614,@mahasiswigenz Bocah + kentir gini dikasih makan apa ya ? ,bocah kentir gin kasih makan,0,0,1,0,0,0,0
1508019948425076738,MUI makin nekat menebar racun merusak NKRI ...Hrs MUI SEGERA DIBUBARKAN,mui nekat tebar racun rusak nkri mui bubar,0,0,0,1,0,0,0
1508019549626519553,@fs_andika @jokowi @PolhukamRI @DivHumas_Polri @Puspen_TNI @tni_ad PA 212 MENGGONGGONG teros sampe dapat Nasi Bungkus,pa gonggong ros nasi bungkus,0,0,1,0,0,0,0
1508006546411728899,Predator BIADAB berkedok Agama ...hrs segera ditangkap,predator biadab kedok agama tangkap,0,0,0,1,0,0,0
1508002597872934916,"@Xuy585757Xuy Walaaah ...dia kesulitan hidup ternyata. Ya Allah mk nya carilah duniamu dulu dng benar, dng kerja keras, kerja nyata yg manfaat. Jng mencari sesuatu yg tdk pasti dan merusak akhlak",walaaah sulit allah cari dunia dng dng kerja keras kerja nyata manfaat jng rusak akhlak,0,0,0,1,0,0,0
1508001959214678018,@Lanang_Betuah @ANTEB23197857 Td membela akun teroris ...skrg nuduh org ,bela akun teroris skrg nuduh org,0,0,0,1,0,0,0
1508000596632109056,@mahasiswigenz @tni_ad Propaganda Digital sangat besar pengaruhnya dlm konflik disana,propaganda digital pengaruh dlm konflik,0,0,0,1,0,0,0
1507985889468694531,Jelas ada propaganda digital dimedsos kok kadrun ngamok ,propaganda digital dimedsos kadrun ngamok,0,0,1,0,0,0,0
1507983555644645376,@itsmewicak @Calon_Ketua_RW Tdk bisa baca dng baik kok main medsos,baca dng main medsos,0,0,0,1,0,0,0
1507982084643557378,@Thalomoan1 Mainnya receh hoax n nebar kebencian,main receh isu bohong nebar benci,0,0,0,1,0,0,0
1507981046083514368,@itsmewicak Anda belajar baca baru main medsos ...,ajar baca main medsos,0,0,0,0,0,0,0
1507980371706535942,"@itsmewicak Anda bekajar baca : itu SS cuitan dia apanya yg fitnah ? 
Anda pembela teroris juga ?",bekajar baca ss cuit fitnah bela teroris,0,0,0,1,0,0,0
1507979586927149059,@itsmewicak Anda belajar baca itu : fitnahnya dmn ?,ajar baca fitnah dmn,0,0,0,1,0,0,0
1507973141120753667,Predator Anak berkedok PERNIKAHAN https://t.co/mhamLtnHDO,predator anak kedok nikah,0,0,0,1,0,0,0
1507956187760762881,"Nikah dng Anak umur 7 tahun ??? 
100 % ITU BUKAN PERNIKAHAN, krn anak umur 7 tahun TIDAK MENGERTI SAMA SEKALI HAKIKAT SEBUAH PERNIKAHAN DAN HIDUP BERUMAH TANGGA. 
Jelas ini ada unsur PERDAGANGAN MANUSIA yg berkedok Pernikahan yg berkedok Agama.",nikah dng anak umur nikah anak umur erti hakikat nikah rumah tangga unsur dagang manusia kedok nikah kedok agama,1,0,0,1,0,0,0
1507791093617754115,@veraagustian_ PKS partai biadab ingin merusak dasar negara,pks partai biadab rusak dasar negara,0,0,0,1,0,0,0
1507780034966147074,@veraagustian_ @PBIDI PKS menyuntikan racun radikal &amp; terorisme,pks sunti racun radikal terorisme,0,0,0,1,0,0,0
1507769244200493057,"@KenSyuphi Betul 
Sangat merusak jika tdk diberikan sanksi hukuman perbuatan predator",rusak sanksi hukum buat predator,0,0,0,0,0,0,0
1507758843077402625,"WASPADALAH ...
Teroris juga ada yg lakukan kegiatan via medsos !!! https://t.co/PDdCJ7ePA8",waspada teroris laku medsos,0,0,0,1,0,0,1
1507752368942694400,@tony_upr @MadeBal21949975 Anies mau bikin kacau dunia ,anies bikin kacau dunia,0,0,0,0,0,0,0
1507743279420358663,@Ghurem2 Yg suruh tobat kusuruh BEROBAT barangkali dia stres,suruh tobat ku suruh obat stres,0,0,1,0,0,0,0
1507733734283378690,@_memoryusang @KaredokLeunca__ Dibedil pisan ae ben matek,bedil ae ben matek,0,0,1,0,0,0,0
1507733381781475333,"Setaaan satu itu benar2 provokator biadab, sdh tahu Khilafah tdk bisa diterapkan di Indonesia msh saja ngotot",setaaan provokator biadab khilafah terap indonesia ngotot,0,0,0,1,0,0,0
1507715378322939909,"@Sitompu63326458 @Cintada16 Mk nya perlu diusut tuntas apa motifnya ? 
Diduga ada unsur perdagangan manusia",usut tuntas motif duga unsur dagang manusia,0,0,0,1,0,0,0
1507714692608712712,Lbh hemat lagi TANPA PENONTON ....lsg bubar,lbh hemat tonton lsg bubar,0,0,0,0,0,0,0
1507709295684583424,Ndugal ket cilik biasane iso dadi Presiden ,ndugal ket cilik biasane iso dadi presiden,0,0,0,0,0,0,0
1507708668434796544,"@PancasilaJiwaku Goooo ....G20 
ABAIKAN BIDEN",goooo g abai biden,0,0,0,0,0,0,0
1507702945638350849,"Khalid nanti mati kan DIKUBUR JUGA ? Masak dia mati nti tdk dikubur ??? 
",khalid mati kubur masak mati nti kubur,0,0,0,0,0,0,0
1507699636819030016,@PancasilaJiwaku Biarin Amerika ribet dewe ,biarin amerika ribet dewe,0,0,0,0,0,0,0
1507699200498098179,"Diduga langgar UU Perlindungan Anak. 
Diduga langgar UU Perkawinan 
Diduga ada unsur perdagangan manusia 

 usut tuntas 
@yanmas_reskrim
@KPAI_official",duga langgar uu lindung anak duga langgar uu kawin duga unsur dagang manusia usut tuntas,0,0,0,1,0,0,0
1507697048170106880,@mahasiswigenz @PancasilaJiwaku Gak mauuu ...males dng partai spt itu,mauuu males dng partai,0,0,0,1,0,0,0
1507692027789541379,@ConanNKRI Diduga ada unsur perdagangan anak ini,duga unsur dagang anak,0,0,0,1,0,0,0
1507683511313960960,Hukum jng kalah dng Predator Anak2,hukum jng kalah dng predator anak,0,0,0,0,0,0,0
1507676893545316353,Syekh Puji akan selalu lakukan hal tsb berulang-ulang ...sangat bahaya org ini,syekh laku tsb ulang ulang bahaya org,0,0,0,1,0,0,0
1507674729905152003,"PREDATOR ANAK DI BAWAH UMUR ...
Syekh Puji beraksi lagi ...NIKAH SAMA ANAK2 DI BAWAH UMUR . 
Biadab kelakuan dia https://t.co/cAQPasn1xf",predator anak umur syekh aksi nikah anak umur biadab laku,0,0,0,1,0,0,0
1507669824113020929,@AzulZulian Bangun pabrik sumur resapan aja,bangun pabrik sumur resap,0,0,0,0,0,0,0
1507664438303756288,@Helmi_Felis @jokowi Anda cuma modal bacot mana bisa berhasil ? Jilat Anies dpt brp duit anda ?,modal banyak bicara hasil jilat anies duit,0,0,0,1,0,0,0
1507663987508350979,@AYAHTONY @AzulZulian Jelas ormas aliran radikal kok dipertahankan ...digebuk aja sekalian kalo dibiarkan bisa jd teroris,ormas alir radikal tahan gebuk biar teroris,0,0,0,0,0,0,1
1507661686936723456,@Thalomoan1 Sandal bersabda ....kapir drun,sandal sabda kapir drun,0,0,1,0,0,0,0
1507661520066383878,@Thalomoan1 100 org yg model gitu aku bisa siapkan kalo mau ...males aku bikin kacau itu ,org model siap males bikin kacau,0,0,0,1,0,0,0
1507660903201710081,@Berty69968038 @AntonKu62463911 @JafYaya2150 @ByuCyd @Dhimaz_Ariya Cari migor yg haram aja buat Abbas,cari migor haram abbas,0,0,1,0,0,0,0
1507600219428450306,@damik_miki Bahaya ....bajingan berkedok Ustadz,bahaya bajing kedok ustadz,0,0,1,1,0,0,0
1507594660008521728,Sholat oake sandal ...HALAL ,sholat oake sandal halal,1,0,0,0,0,0,0
1507594293355048964,@triajaaa Bkn calon pemimpin itu tp CALON PERUSAK NKRI yg paking BENGIS !!!,calon pimpin calon rusak nkri paking bengis,0,0,0,1,0,0,0
1507593375297335297,@jahsragi Gitu kok dipanggil Ustadz kelakuannya brengsek,panggil ustadz laku brengsek,0,0,0,1,0,0,0
1507592150111776769,@Timothy18471739 Bajingan itu ...dagang berkedok agama,bajing dagang kedok agama,1,0,0,1,0,0,0
1507591984701054985,"@SantorinisSun @Af2Mahmud Manusia biadab, hidup nyaman di NKRI tp menista Presiden nya sendiri",manusia biadab nyaman nkri nista presiden,0,0,0,1,0,0,0
1507587337718407169,@K7_m0en @roy260680 PA 212 PERUSAK AGAMA ISLAM,pa rusak agama islam,0,0,0,1,0,0,0
1507586978987929600,@rudiatsyah @bigwinrhamadan @KPAI_official Predator berkedok Agama ....bahaya,predator kedok agama bahaya,1,0,0,1,0,0,0
1507586669414735873,"@Maya83206301 @DavidWijaya82 @__AnakKolong @ChusnulCh__ @namakoen3y @FirzaHusainID Anies ....??? 
Biar dimodali 100 trilyun Anies TIDAK AKAN ADA YG PILIH",anies modal trilyun anies pilih,0,0,0,1,0,0,0
1507583451322458119,"@_memoryusang UAS ....GOBLOK 
Setaaaan berkedok Ustadz perusak dunia",uas bodoh setaaaan kedok ustadz rusak dunia,0,0,0,1,0,0,0
1507583078721458179,Bahaya laten ...Setan berkedok Ustadz,bahaya laten setan kedok ustadz,0,0,1,0,0,0,0
1507571911445819401,"@BungkusTukang Bikin usaha air mineral gitu aja apa susahnya, asal berkwalitas pasti laku tdk prl dikaitkan dng agama",bikin usaha air mineral susah berkwalitas laku prl kait dng agama,1,0,0,0,0,0,0
1507567395887411202,"Mencari nikmat dunia dng cara halal saja dia tdk bisa, mana mungkin org spt itu bisa dianggap sbg Ustadz ?",nikmat dunia dng halal org anggap sbg ustadz,0,0,0,1,0,0,0
1507410609595305984,@Queena_Rizt Pedagang CULAS &amp; TIDAK JUJUR pasti bangkrut,dagang culas jujur bangkrut,0,0,0,1,0,0,0
1507405953494257666,"BERDAGANG KOK BRUTAL 
Justru produk dia yg TIDAK AKAN LAKU ...bangkrut https://t.co/aUIZmDIxk6",dagang brutal produk laku bangkrut,0,0,0,1,0,0,0
1507404442538106880,@basaillive @Speedtrap_ Berdagang kok BRUTAL dikaitkan dng Agama ....Al Habsyi KAFIR,dagang brutal kait dng agama al habsyi kafir,1,0,0,1,0,0,0
1507401637194715136,@Speedtrap_ Kalo Al- Habsyi BISA MUSNAKAN AQUA &amp; VIT ...Produk dia AKU BELI SEMUA ...TUNAI,al habsyi musnakan aqua vit produk beli tunai,1,0,0,0,0,0,0
1507397507311013890,@Speedtrap_ @KeboenAncag @Helmi_Felis Hidupmu GAGAL ...penuh kebencian n fitnah,gagal penuh benci fitnah,0,0,0,1,0,0,0
1507395314252083201,@Zacques_ @Maya83206301 @DavidWijaya82 @__AnakKolong @FirzaHusainID Sejarah KEBODOHAN JAKARTA dimulai dr Anies ,sejarah bodoh jakarta dr anies,0,0,0,1,0,0,0
1507394645105385472,@Adi_8002 @KPK_RI Mk nya skrg blingsatan gak karuan kelakuan Anies ...krn ntar lagi SUDAH KEOK ...tdk ada apa2 nya dlm dunia politik Indonesia,skrg blingsatan karuan laku anies keok dlm dunia politik indonesia,1,0,0,0,0,0,0
1507394321154158600,@SalamBudi1 Aku bahagia kalo lawan pilitik dan oposisi Jokowi ....KOCAR-KACIR ,bahagia lawan pilitik oposisi jokowi kocar kacir,0,0,0,1,0,0,0
1507380236685484286,Tdk Sholat di Masjid ...MASUK NERAKA kata Somad ,sholat masjid masuk neraka somad,0,0,0,0,0,0,0
1507379387578028038,KPK HARAM lakukan penyelidikan kpd Anies ,kpk haram laku selidik anies,0,0,0,1,0,0,0
1507318694103302149,"@Thalomoan1 Provokasi pesananan bohir isinya "" JOKOWI MUNDUR "" hanya itu narasi yg bisa dia bikin",provokasi pesan bohir isi jokowi mundur narasi bikin,0,0,0,1,0,0,0
1507315890001305602,@ArdiKuncoro_MMT Ojo ngantuk ati2 ng dalan,ojo ngantuk ati ng dal,0,0,1,0,0,0,0
1507315213871161344,Lajnah ke 5 Tullab wal Jami'ah itu otaknya Felix Siauw. Sangat berbahaya meracuni anak2 Mahasiswa Semester awal,lajnah tullab wal jam ah otak felix siauw bahaya racun anak mahasiswa semester,0,0,0,1,0,0,0
1507313561890033668,@Cintada16 Pak Polisi senyum2 ...walaaah Demo cuma sak uprit gitu yg hadir ,polisi senyum walaaah demo sak uprit hadir,0,0,0,0,0,0,0
1507296267369517057,@alextham878 Abaikan saja AS tdk ngaruh apapun,abai as pengaruh apa,0,0,0,0,0,0,0
1507255453905944577,"@KGNusantara Slamet kelaparan 
Slamet pengangguran",slamet lapar slamet anggur,0,0,1,0,0,0,0
1507249544412631052,Pengikutnya Pawang Panci mulai ikut nongol ...maling panci kok dibela ,ikut pawang panci nongol maling panci bela,0,0,0,1,0,0,0
1507249161732730880,Anggaran Negara dlm jumlah besar jika disalahgunakan oleh pemimpin daerah yg tdk amanah BISA MERUSAK NEGERI &amp; SENGSARAKAN WARGANYA,anggar negara dlm disalahgunakan pimpin daerah amanah rusak negeri sengsara warga,0,0,0,1,0,0,0
1507248015509057540,"LARIS ANIES DIJAMIN HABIS 
 https://t.co/wx5RZ7Zal6",laris anies jamin habis,0,0,0,1,0,0,0
1507247217995780097,"MAKAN SIANG NASI BUNGKUS 
 https://t.co/luDizdiq7F",makan siang nasi bungkus,0,0,1,0,0,0,0
1507223721848627201,@sigitviedh Ulama yg doyan duit haram itu,ulama doyan duit haram,0,0,0,1,0,0,0
1507223272349347842,@mahasiswigenz @musniumar Horeeee ada kadrun perang saudara,horeeee kadrun perang saudara,0,0,1,0,0,0,0
1507222373971337216,@nicohenry_p @MrsRachelIn Amerika sdh tidak ada apa2 nya ...jual senjata sepi skrg jual bacot ajaaa,amerika jual senjata sepi skrg jual banyak bicara ajaaa,0,0,0,0,0,0,0
1507219096428953605,"Wkwkwk ....Tukang Bohong 
Tukang Sedot APBD ...RAKUS 7 Turunan itulah Anies",tukang bohong tukang sedot apbd rakus turun anies,0,0,0,1,0,0,0
1507198591978287137,"@Irwan2yah @tamvankacida @DivHumas_Polri @ListyoSigitP @TMCPoldaMetro Kejahatan jalanan, terkoordinir aksi spt itu",jahat jalan terkoordinir aksi,0,0,0,1,0,0,0
1507046634550485008,@Helmi_Felis @jokowi Hidupmu itu yg GAGAL ...banyak rakyat yg hidupnya lbh baik drpd kamu,gagal rakyat lbh drpd,0,0,0,0,0,0,0
1507042695922937857,"Penjilat 
Kutu Loncat 

 dlm dunia politik org spt dia suka berubah jd pecundang dan pengkianat",jilat kutu loncat dlm dunia politik org suka ubah cundang pengkianat,0,0,0,1,0,0,0
1507038452595892224,@Cintada16 Yg dendam sm Noel itu teroris ,dendam sm noel teroris,0,0,0,1,0,0,0
1507037863854047233,"Kalo mmg anaknya Kiwil Sekolah Negeri dan dia berprestasi, sangat banyak fasilitas Beasiswa yg disediakan Pemerintah sampe jenjang Perguruan Tinggi Negeri.Kiwil asal njeplak itu mulutnya .",mmg anak kiwil sekolah negeri prestasi fasilitas beasiswa sedia perintah jenjang guru negeri kiwil njeplak mulut,1,0,0,0,0,0,0
1507034459916275715,"Mohon pihak Kelurahan lokasi tempat tinggal Kiwil lakukan pengecekan, apakah benar Kiwil mmg tdk mampu ato dia pura2 .",mohon lurah lokasi kiwil laku cek kiwil mmg pura,0,0,0,0,0,0,0
1507027356057174023,"JANGAN DITIRU !!! 
Orang Tua DURHAKA ...kawin ber-XX mampu, giliran buat bayar anak Sekolah SALAHKAN PEMERINTAH ? 
Kiwil ...JANGAN DURHAKA KAMU !!! https://t.co/5MwvMNVlQb",tiru tua durhaka kawin ber xx gilir bayar anak sekolah salah perintah kiwil durhaka,0,0,0,1,0,0,0
